DQN_pickleBLUE
0 	 10 	 Driving (Occupied) 	 0.16628040272289887
1 	 14 	 Crashed  	 0.1662804007935938
1 	 21 	 Crashed  	 0.16628039656182347
0 	 13 	 Parked  	 0.1662803915863564
1 	 11 	 Crashed  	 0.16628038963050604
0 	 14 	 Crashed  	 0.16628038399911524
0 	 7 	 Parked  	 0.16628037929696077
0 	 23 	 Crashed  	 0.16628037120921638
0 	 4 	 Driving (Available) 	 0.16628036403748847
1 	 0 	 Driving (Occupied) 	 0.16628035610438033
1 	 13 	 Parked  	 0.16628035372286804
1 	 7 	 Driving (Occupied) 	 0.16628035068877428
0 	 11 	 Driving (Occupied) 	 0.16628034153527557
1 	 21 	 Parked  	 0.16628034087098337
1 	 21 	 Driving (Available) 	 0.1662803381581414
1 	 10 	 Driving (Available) 	 0.16628032832869918
0 	 1 	 Crashed  	 0.16628032216940497
1 	 17 	 Parked  	 0.1662803186885757
0 	 15 	 Driving (Occupied) 	 0.16628031650633843
0 	 12 	 Crashed  	 0.1662803153350602
1 	 19 	 Parked  	 0.16628031174974148
0 	 17 	 Driving (Available) 	 0.1662803112244064
0 	 0 	 Driving (Occupied) 	 0.16628030911904693
0 	 4 	 Parked  	 0.16628030831414337
0 	 6 	 Driving (Available) 	 0.16628030656153622
0 	 6 	 Crashed  	 0.1662803049758814
1 	 16 	 Driving (Available) 	 0.16628030043458647
1 	 1 	 Driving (Occupied) 	 0.1662802991378068
1 	 8 	 Driving (Occupied) 	 0.16628029036862252
0 	 0 	 Parked  	 0.16628028472324546
0 	 8 	 Crashed  	 0.1662802834399471
2 	 0 	 Parked  	 0.16628028343264672
0 	 1 	 Driving (Occupied) 	 0.16628028249261595
0 	 18 	 Driving (Occupied) 	 0.16628027616856736
1 	 23 	 Driving (Available) 	 0.1662802720029253
1 	 18 	 Driving (Occupied) 	 0.16628027148791513
0 	 7 	 Crashed  	 0.16628026927763437
1 	 25 	 Parked  	 0.16628026780019925
0 	 5 	 Crashed  	 0.166280264045999
1 	 22 	 Driving (Available) 	 0.16628026400613916
1 	 3 	 Crashed  	 0.1662802612116867
0 	 12 	 Driving (Occupied) 	 0.16628025345485872
1 	 13 	 Driving (Occupied) 	 0.16628025322938877
0 	 25 	 Crashed  	 0.16628024636341288
0 	 11 	 Parked  	 0.16628024377847098
0 	 20 	 Parked  	 0.1662802430064872
0 	 15 	 Parked  	 0.1662802343333786
0 	 27 	 Parked  	 0.16628023386223817
0 	 5 	 Driving (Available) 	 0.16628022579439902
1 	 2 	 Driving (Available) 	 0.16628022243077992
0 	 17 	 Crashed  	 0.16628021946908164
0 	 23 	 Driving (Occupied) 	 0.16628021854751793
0 	 3 	 Crashed  	 0.16628021703248938
0 	 6 	 Driving (Occupied) 	 0.16628021439696444
0 	 17 	 Driving (Occupied) 	 0.16628021319298272
1 	 13 	 Driving (Available) 	 0.16628019951592607
1 	 0 	 Crashed  	 0.1662801980727334
0 	 21 	 Crashed  	 0.16628019736978028
1 	 22 	 Crashed  	 0.1662801821672477
1 	 4 	 Parked  	 0.16628017985421023
1 	 20 	 Crashed  	 0.16628017726935995
1 	 8 	 Parked  	 0.16628017198272155
1 	 14 	 Driving (Available) 	 0.16628017098907716
1 	 22 	 Driving (Occupied) 	 0.166280170564459
1 	 2 	 Parked  	 0.1662801685712435
1 	 20 	 Driving (Occupied) 	 0.16628016755189645
0 	 4 	 Driving (Occupied) 	 0.1662801588773761
1 	 13 	 Crashed  	 0.16628015166023707
1 	 17 	 Driving (Available) 	 0.1662801485609792
1 	 22 	 Parked  	 0.16628014854798479
0 	 3 	 Driving (Occupied) 	 0.16628014164689606
1 	 24 	 Parked  	 0.16628013508591932
1 	 12 	 Crashed  	 0.16628013336384992
0 	 18 	 Driving (Available) 	 0.16628013210328088
1 	 11 	 Parked  	 0.16628013204954953
1 	 5 	 Crashed  	 0.16628013167479158
1 	 24 	 Driving (Occupied) 	 0.1662801310433524
1 	 2 	 Crashed  	 0.16628011880562313
